strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,production_time,40,644221.4610758782,626971.0598088738,0.6007508275844795,0.43051803979395986,1.0268280725197583,0.2066229651482726,0.47638326585695007,0.010477712834561346,0.02095542566912269,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,production_time,40,644221.4610758782,593432.9813059028,3.548599476516906,3.0965216996391787,3.677954339770154,0.5144687763122845,0.526829268292683,0.003051583886190201,0.009154751658570603,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,644221.4610758782,644221.4610758782,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_task_labor,40,885.1056820404456,879.3979744450046,0.42750442728527516,0.012109332764082936,0.7279377426920615,0.22183619056466253,0.37112010796221323,0.046145180414094426,0.09229036082818885,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_task_labor,40,885.1056820404456,807.8262899636911,5.658839496273423,3.6536367537019285,6.731540573727811,1.6955468185237652,0.9951219512195122,5.4569682106375694e-12,1.6370904631912708e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,885.1056820404456,885.1056820404456,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_total_labor,40,572122.9905788477,556684.7959199817,0.3426744886533088,0.20147254830339908,0.8505937578621574,0.12571699444611542,0.398110661268556,0.032428731377331786,0.06485746275466357,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_total_labor,40,572122.9905788477,526474.1757503467,3.874752645922081,2.893807390560779,4.018366282602001,0.5396999181267528,0.5487804878048781,0.0019595077046687948,0.005878523114006384,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,572122.9905788477,572122.9905788477,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,task_mean_duration,40,1002.8537663568643,991.9469752373573,0.5483017476715843,0.11763182696906185,0.925658501475439,0.34184149306913286,0.4979757085020243,0.007458006961248678,0.014916013922497357,arm
