pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,965457.1313678446,-2166.1398544472177,-0.2248686921741125,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,965352.0541108302,-2061.062597432756,-0.2139605389846616,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,963078.9285592736,212.06295412383042,0.022014423055141903,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,963198.5379801557,92.45353324175812,0.009597674436517585,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,962934.0397672239,356.95174617355224,0.037055443196116276,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,962965.0216931163,325.96982028114144,0.0338391849558377,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_comp_norsl,Opt|Compact|noRSL,Compact,963765.6664794225,-474.6749660250498,-0.049276383793364686,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_expn_norsl,Opt|Expand|noRSL,Expand,966413.5153564005,-3122.5238430030877,-0.3241516707321621,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_fifo_norsl,Uni|FIFO|noRSL,FIFO,6292811.253267151,0.0,0.0,True,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_random_norsl,Uni|Rank_random|noRSL,Rank_random,6259214.650094585,33596.60317256674,0.5338886202112576,False,False
