strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,production_time,40,648934.143446246,625637.6117777335,0.6953468897203563,0.3059837368455661,1.0597556250708473,0.3861860386677063,0.562753036437247,0.0024968371639885415,0.004993674327977083,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,production_time,40,648934.143446246,592145.9934796639,3.419169334961836,2.650538414452136,3.6571622741384315,0.5149182386832384,0.6097560975609756,0.0005080382052256027,0.0015241146156768082,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,648934.143446246,648934.143446246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_task_labor,40,888.44062557565,879.9871986511178,0.5350142704236043,0.1717098441049135,0.8468244513337686,0.47598421645250055,0.5843454790823212,0.0016909629061514346,0.003381925812302869,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_task_labor,40,888.44062557565,818.104267743754,5.986222599870372,4.585332502774678,6.76739517180928,1.8274219207733133,0.9926829268292683,9.094947017729282e-12,2.7284841053187847e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,888.44062557565,888.44062557565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_total_labor,40,575286.1573351307,555507.1673332866,0.4591637295573506,0.24711356590078362,1.003969702726327,0.3287635280629032,0.5033738191632928,0.006837136647100572,0.013674273294201143,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_total_labor,40,575286.1573351307,525402.799035219,3.6508039975010673,2.914056479734099,3.934110548695946,0.5491083179742101,0.6170731707317073,0.0004266080886736745,0.0012798242660210235,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,575286.1573351307,575286.1573351307,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,task_mean_duration,40,1002.9099221895331,990.0119482226911,0.5902922467722348,0.2801594297386403,0.9523357527788447,0.5688246207721817,0.6869095816464238,0.00022352423259528858,0.00044704846519057716,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,task_mean_duration,40,1002.9099221895331,924.881359980224,5.602227650684075,4.697027496107582,6.1230077923306965,1.8330054978819292,0.9926829268292683,9.094947017729282e-12,2.7284841053187847e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,task_mean_duration,40,1002.9099221895331,1002.9099221895331,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,makespan,40,21237.373598848484,20563.260830965868,0.9146415819011942,0.39157766623087836,1.5014177427674968,0.4811049393083413,0.6329284750337382,0.0006719298546338359,0.0013438597092676717,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,makespan,40,21237.373598848484,19438.254811285704,3.6442063428789098,3.063432668978885,4.000193951153097,1.098768229529387,0.9414634146341463,1.3860699255019426e-09,4.158209776505828e-09,arm
opt_fifo_norsl,Opt,FIFO,noRSL,makespan,40,21237.373598848484,21237.373598848484,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,throughput,40,0.2939849787006019,0.29876804411278934,0.8313502163005655,0.5136335456331895,1.4750576915843778,0.6550648865287987,0.7759784075573549,3.053968750375735e-05,6.10793750075147e-05,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,throughput,40,0.2939849787006019,0.306904182928568,3.8820123960247606,3.4807429041448184,4.266368834286409,1.4942246893296514,1.0,1.8189894035458565e-12,5.4569682106375694e-12,arm
opt_fifo_norsl,Opt,FIFO,noRSL,throughput,40,0.2939849787006019,0.2939849787006019,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,throughput_task,40,0.009639515494467302,0.009841544786152692,0.6047233870514579,0.43362561942109257,0.9553696189175207,0.6560443440307144,0.7732793522267206,3.254270191877577e-05,6.508540383755154e-05,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,throughput_task,40,0.009639515494467302,0.010028541457617553,3.685757088308958,2.9466733591674976,4.197731323938221,1.3055595574007528,0.9926829268292683,9.094947017729282e-12,2.7284841053187847e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,throughput_task,40,0.009639515494467302,0.009639515494467302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
