strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_random_norsl,Uni,Rank_random,noRSL,production_time,75,5028842.627548898,5033550.149094492,-0.2990466895159723,-0.6039703853983373,0.07847730291100052,-0.4120749376269843,-0.3823423423423423,0.004264162514472809,0.04264162514472809,baseline
uni_rank_popularity_norsl,Uni,Rank_popularity,noRSL,production_time,75,5028842.627548898,5075956.524599559,-1.4763169653640478,-1.6651884800726293,-0.7975153630928322,-0.8372195701874067,-0.767927927927928,9.462072963969717e-09,1.8924145927939434e-07,baseline
uni_rank_labor_norsl,Uni,Rank_labor,noRSL,production_time,75,5028842.627548898,4954379.6576457545,0.5513808283850672,0.14304732826447356,0.8808541434826632,0.28591310476551507,0.3542342342342342,0.00810111002021808,0.06378350190045837,arm
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,production_time,75,5028842.627548898,4953065.80209516,0.3982051354625529,0.20234999994320407,0.9418866650867407,0.292193388225168,0.35495495495495494,0.007972937737557296,0.06378350190045837,arm
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,production_time,75,5028842.627548898,4984710.063364937,0.04477332557759782,-0.241697176079288,0.7550693875369653,0.08601651584819253,0.09117117117117117,0.49556443705970155,0.9911288741194031,arm
uni_rank_maxlabor_norsl,Uni,Rank_maxlabor,noRSL,production_time,75,5028842.627548898,5283928.310553843,-4.196737761031253,-4.731466972721346,-3.9143500174821795,-2.045222329342955,-1.0,7.732733053009578e-14,2.474474576963065e-12,baseline
uni_map_norsl,Uni,Map,noRSL,production_time,75,5028842.627548898,4979240.085270541,0.9259846615997566,0.7273044372242723,1.1219123811832064,1.001451082740275,0.8378378378378378,3.7846094409359536e-10,8.704601714152693e-09,arm
uni_map_rank_norsl,Uni,Map_rank,noRSL,production_time,75,5028842.627548898,4988491.828055497,0.9361162855764369,0.7739426887403866,1.0762979274419466,1.0674744567560148,0.870990990990991,7.491372870302483e-11,1.8728432175756207e-09,arm
uni_cluster_map_norsl,Uni,CluMap,noRSL,production_time,75,5028842.627548898,4978559.853325307,0.7226767070993789,0.3954462749320934,0.929211126790172,0.5499032985968276,0.5827027027027027,1.327148857975817e-05,0.00019907232869637256,arm
uni_cluster_map_rank_norsl,Uni,CluMapRk,noRSL,production_time,75,5028842.627548898,4984751.449501655,0.6075689666192936,0.2391598912215393,0.8476533030226847,0.4698952232115504,0.5178378378378379,0.00010851036374108427,0.0015191450923751797,arm
uni_tmin_norsl,Uni,TripMin,noRSL,production_time,75,5028842.627548898,5028356.294280976,-0.3817557971776389,-0.554752306463638,0.0,-0.37521841044823295,-0.34846846846846846,0.009194706910610051,0.06378350190045837,baseline
uni_tmax_norsl,Uni,TripMax,noRSL,production_time,75,5028842.627548898,5073036.543926989,-1.0374237446663919,-1.3686688600455446,-0.9077279120257976,-1.1768123298052593,-0.9387387387387387,2.2688575517423145e-12,7.033458410401175e-11,baseline
uni_cmax_norsl,Uni,MaxClu,noRSL,production_time,75,5028842.627548898,5004319.57534534,0.30548378828493994,0.15649037176164582,0.3549236478194301,0.94738329717713,0.8450450450450451,2.674944099968765e-10,6.419865839925036e-09,arm
uni_cmin_norsl,Uni,MinClu,noRSL,production_time,75,5028842.627548898,5045164.590379346,-0.2732729482556218,-0.36580400415849673,-0.20619344339743548,-0.4206906214935484,-0.44288288288288286,0.0009314393662591346,0.01024583302885048,baseline
uni_comp_norsl,Uni,Compact,noRSL,production_time,75,5028842.627548898,5041291.626116119,-0.7310729285757451,-1.084593982327613,-0.5265717825118882,-0.8693349245077413,-0.8284684684684684,5.916937816982892e-10,1.3017263197362362e-08,baseline
uni_expn_norsl,Uni,Expand,noRSL,production_time,75,5028842.627548898,5062937.809876886,-1.1158073222940017,-1.2193108229475322,-0.8402912331140915,-1.0069922766047732,-0.9120720720720721,9.260807219864338e-12,2.4160265486997373e-10,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,75,5028842.627548898,5028842.627548898,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
opt_rank_random_norsl,Opt,Rank_random,noRSL,production_time,75,5028842.627548898,5041380.555112166,-0.12145257246668857,-0.6319953103731177,0.01916322194911857,-0.3380524114566706,-0.31157894736842107,0.019049176191214864,0.0887073532940553,baseline
opt_rank_popularity_norsl,Opt,Rank_popularity,noRSL,production_time,75,5028842.627548898,5065238.653270917,-1.357724946329384,-1.764412175974131,-0.6180246146134935,-0.7355874770604361,-0.6968421052631579,1.57479448707178e-07,2.992109525436382e-06,baseline
opt_rank_labor_norsl,Opt,Rank_labor,noRSL,production_time,75,5028842.627548898,4948573.537749175,0.6428228789646243,0.32869997660600153,1.1964871787101694,0.4335771699272978,0.47578947368421054,0.0003433083034115605,0.004463007944350286,arm
