strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,production_time,40,624325.0432759174,626601.3768344027,0.041739081580882374,-0.1991776100137369,0.2732919747429244,0.01683253800855065,0.06612685560053981,0.7223605452135442,1.0,arm
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,production_time,40,624325.0432759174,622311.5347690994,0.8624791690463676,0.5870614117049342,1.7066152171400912,1.0274636506095096,0.8975609756097561,2.0700099412351847e-08,6.210029823705554e-08,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,624325.0432759174,624325.0432759174,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_task_labor,40,264.2020167898919,267.4325040941644,-0.3583502137808169,-0.6943931220447467,0.014932130486889041,-0.21455463108480458,-0.3468286099865047,0.062385989524110154,0.12477197904822031,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_task_labor,40,264.2020167898919,281.9132123771626,-4.8803946185711755,-6.880043852829219,-4.269867880410086,-0.6119903329204581,-0.7170731707317073,2.8431650207494386e-05,8.529495062248316e-05,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,264.2020167898919,264.2020167898919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_total_labor,40,407123.37660925614,410883.29350107524,-0.15096093351347095,-0.3962393013795411,0.17433907875265847,-0.14705257997302493,-0.16869095816464239,0.36472828407631297,0.7294565681526259,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_total_labor,40,407123.37660925614,421710.1806024413,-1.0476253769185138,-1.4706594725189412,-0.05786639140139578,-0.07052678217342788,-0.3146341463414634,0.08415465162215696,0.2524639548664709,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,407123.37660925614,407123.37660925614,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,task_mean_duration,40,405.14550596790264,407.8233402679714,-0.15785759943126798,-0.5872641006697363,0.0,-0.1028585015205805,-0.25775978407557354,0.16606245817165655,0.3321249163433131,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,task_mean_duration,40,405.14550596790264,416.004468200336,-2.933533324570589,-3.6764707048869174,-1.7441812651683222,-0.7579061354948686,-0.7365853658536585,1.546506791783031e-05,4.639520375349093e-05,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,task_mean_duration,40,405.14550596790264,405.14550596790264,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,makespan,40,27318.047162300907,27390.34649674606,-0.023160772786223895,-0.1501203136879787,0.08722718774658675,0.034091237602020034,0.020242914979757085,0.9133872450797261,1.0,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,makespan,40,27318.047162300907,27208.353171196533,0.6129307750649973,0.0803327706713813,1.5263304548022063,0.8344810636438819,0.8097560975609757,1.1621450539678335e-06,3.4864351619035006e-06,arm
opt_fifo_norsl,Opt,FIFO,noRSL,makespan,40,27318.047162300907,27318.047162300907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,throughput,40,1.1987679928337962,1.2076325926214948,-0.06991911109523671,-0.2007725894524504,0.09242238506090322,-0.02323779352903394,-0.09581646423751687,0.6066712699901526,1.0,baseline
