strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,production_time,40,623297.879250983,621098.720658783,0.0977759716073748,-0.031235503832078314,0.310086599898979,0.1021999332281771,0.23346828609986506,0.20967963433301573,0.41935926866603146,arm
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,production_time,40,623297.879250983,615705.5963354389,1.4316623177116055,0.9555327666642723,1.7994577371434073,0.626780984824416,0.7634146341463415,6.357418897096068e-06,1.9072256691288203e-05,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,623297.879250983,623297.879250983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_task_labor,40,263.026809878275,263.91293260988635,-0.3932736782133613,-0.7790357076966348,0.2708741126573056,-0.10671812019909353,-0.1794871794871795,0.33484475445413353,0.6696895089082671,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_task_labor,40,263.026809878275,275.1818752979649,-5.292355113650487,-6.423406563040167,-3.083775116916099,-0.5947157070844463,-0.6829268292682927,7.708757948421407e-05,0.00023126273845264222,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,263.026809878275,263.026809878275,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_total_labor,40,404656.4209176562,404968.65815877635,-0.3705574839778246,-0.6142104646586695,0.0,-0.044072835527212695,-0.13900134952766532,0.4551437283284878,1.0,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_total_labor,40,404656.4209176562,411956.3737888712,-0.6492224480382125,-1.2112792061997213,0.0677371224606766,-0.044521569150656554,-0.15853658536585366,0.3899927400161687,1.0,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,404656.4209176562,404656.4209176562,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,task_mean_duration,40,405.1340036759884,404.7573577515956,0.0,-0.35743341486754576,0.326619599716836,-0.021962755418572916,-0.04723346828609987,0.79965793513604,1.0,tie
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,task_mean_duration,40,405.1340036759884,411.38338267914463,-2.6116052088407637,-3.4089263539926677,-2.1689768794656126,-0.6884928971727446,-0.6829268292682927,7.708757948421407e-05,0.00023126273845264222,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,task_mean_duration,40,405.1340036759884,405.1340036759884,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,makespan,40,27287.758153211675,27155.431819615274,-0.11585466532697587,-0.2280637890064539,-0.0006349287352311635,-0.02441607284766406,-0.23346828609986506,0.20967963433301573,0.41935926866603146,baseline
