strategy,label,color,total_production_time,production_time_per_item,mean_completion_rate,mean_queue_depth_units,max_queue_depth_units,mean_recv_depth_units,max_recv_depth_units,total_recv_seconds,mean_in_transit_pieces,mean_reorder_placements,mean_batch_prod_hours
uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,#d9ca5b,23606557.09696886,18.75946720187992,1.2021665276175213,80.725,3229.0,0.0,0.0,4845862.745162291,52488.075,14656.725,163.93442428450598
uni_fifo_norsl,Uni|FIFO|noRSL,#d95b5b,23639401.264695674,18.786717092765876,1.2016392497097423,261.275,3827.0,0.0,0.0,4841772.687547172,52814.35,14642.825,164.16250878260885
opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,#5b6ad9,23333198.92079472,18.544226582714924,1.215934896075591,154.15,6166.0,0.0,0.0,4814523.0495490655,52087.725,14552.725,162.03610361663002
opt_fifo_norsl,Opt|FIFO|noRSL,#5bd9d9,23639401.264695674,18.786717092765876,1.2016392497097423,261.275,3827.0,0.0,0.0,4841772.687547172,52814.35,14642.825,164.16250878260885
