cell,scheduler,pair,pickcfg,channel,arm,initial,assignment,labor_hours,batch_hours,thr_items_hr,thr_task_items_hr,labor_saved,items,n_batches
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_rank_minlabor_norsl,uni,rank_minlabor,20.29886816478005,1.184754448544361,4970535.711219109,295047.342113675,-0.040390058879808066,6004184,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_minlabor_norsl,uni,rank_minlabor,17.68688797650719,1.019725822789925,4868517.937629897,281326.6677508565,-0.01646611473143267,5011022,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_rank_popularity_norsl,opt,rank_popularity,20.254402250979677,1.0299973555133073,5735304.379508009,291602.9580690581,0.004291551929544113,5930041,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_popularity_norsl,opt,rank_popularity,17.68873433009648,0.900671994123502,5466797.186801543,278485.93413681467,-0.02052836435754557,4967301,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_rank_popularity_norsl,uni,rank_popularity,20.254197206923436,1.0296794494079604,5736537.869203876,291622.5550102291,0.004496595985784779,5930145,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_popularity_norsl,uni,rank_popularity,17.689434302117412,0.9008958426819778,5466080.840251089,278453.52318937954,-0.021228336378477763,4967355,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_rank_popularity_norsl,opt,rank_popularity,20.255468917646347,1.0845192524482004,5446212.874790736,291569.2806074429,0.0030091882538947345,5930041,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_popularity_norsl,opt,rank_popularity,17.688607685478924,0.9482878087368981,5189998.701692646,278501.6427422634,-0.018185823703166903,4967392,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_rank_popularity_norsl,uni,rank_popularity,20.255997206923436,1.085662578022005,5428059.664084345,291584.99984565313,0.002480898976806145,5930145,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_popularity_norsl,uni,rank_popularity,17.689420853618756,0.9472433658856714,5200526.535740778,278460.0202813933,-0.01899899184299869,4967390,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_rank_random_norsl,opt,rank_random,20.255096310725445,1.0303978668513307,5732908.086954644,291636.780068587,0.0035974921837755858,5931072,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_random_norsl,opt,rank_random,17.666602864642957,0.9010253801933663,5458982.168503948,278524.5773569079,0.0016031010959771663,4961676,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_rank_random_norsl,uni,rank_random,20.256109437928348,1.0302499259941738,5734272.178208871,291649.80973479495,0.0025843649808727776,5931274,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_random_norsl,uni,rank_random,17.669009455742653,0.9007865995405316,5459651.398914069,278490.81318819587,-0.0008034900037188208,4962014,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_rank_random_norsl,opt,rank_random,20.256361787989963,1.0864120723468735,5433573.59615312,291639.5905539905,0.0021163179102785534,5931266,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_random_norsl,opt,rank_random,17.666325250757566,0.9483199573258136,5181034.096982758,278527.3289581313,0.004096611018191254,4961933,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_rank_random_norsl,uni,rank_random,20.256282051886497,1.0870172864078562,5414579.591284021,291630.84958391945,0.002196054013744231,5931212,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_random_norsl,uni,rank_random,17.66612782549678,0.9481965649932271,5186707.274820867,278538.0019021002,0.004294036278977842,4961808,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmax_norsl,opt,tmax,20.25580380810021,1.029971636464154,5734304.3741006255,291567.58862306614,0.002889994809009977,5929866,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmax_norsl,opt,tmax,17.667772435454285,0.9001426697047338,5461934.374362237,278428.73856678134,0.0004335302846492084,4960790,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_tmax_norsl,uni,tmax,20.25639438674274,1.029897514848618,5734830.509802247,291570.570546323,0.002299416166479773,5930070,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmax_norsl,uni,tmax,17.67068920851952,0.9002443142761307,5461265.654217659,278401.70609485795,-0.00248324278058476,4961036,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmax_norsl,opt,tmax,20.2547763893797,1.0851715678244973,5436265.060263936,291609.869452109,0.0037017165205419644,5929843,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmax_norsl,opt,tmax,17.667364434724625,0.9490849895931298,5166331.477962882,278431.8217639983,0.003057427051132322,4960661,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_tmax_norsl,uni,tmax,20.256995102087217,1.0852047728051177,5439120.152713314,291558.83634809975,0.001483003813024908,5930042,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmax_norsl,uni,tmax,17.66776348501507,0.9457690490769624,5198301.183193212,278444.108154413,0.0026583767606886965,4960809,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmin_norsl,opt,tmin,20.252232913352156,1.0296350237538294,5735977.732375671,291607.0289712765,0.00646088955706503,5929903,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmin_norsl,opt,tmin,17.666383972065493,0.8999540980789643,5464046.05414433,278458.9401649351,0.001821993673441824,4960761,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_tmin_norsl,uni,tmin,20.252371896281403,1.0295396026821346,5736819.796012459,291633.52907380025,0.0063219066278179525,5930068,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmin_norsl,uni,tmin,17.665749774842332,0.8997755425871902,5466198.950830761,278492.7883395404,0.002456190896602095,4960900,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmin_norsl,opt,tmin,20.25389282023551,1.0878203080632947,5421093.718839176,291592.7693144798,0.004585285664731487,5929906,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmin_norsl,opt,tmin,17.665376841599812,0.9508831043895679,5164312.24981314,278447.2045559004,0.005045020175945325,4960625,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,uni_tmin_norsl,uni,tmin,20.25299711866957,1.0829595013482871,5458479.90837757,291616.46100842045,0.005480987230672696,5930074,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmin_norsl,uni,tmin,17.666138893427746,0.9520738133002119,5150476.738412398,278459.7775752043,0.004282968348011451,4960662,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_norsl,opt,cluster_map,123.20386935379179,6.3428723866979935,397281.4165820713,20737.866103093602,2.6291765748609066,2540273,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_norsl,opt,cluster_map,102.17199615965036,5.254558297707563,369189.58348406263,18774.430407640764,0.742611388255412,1957321,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_norsl,uni,cluster_map,123.48155443248174,6.602927426996027,378549.1091815462,20696.18588566834,2.3514914961709508,2539778,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_norsl,uni,cluster_map,102.41383243566675,5.188951079997517,368299.29241221625,18749.428735377336,0.500775112239026,1957701,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_norsl,opt,cluster_map,123.14901701629302,9.68763583994391,261451.18827527066,20747.235511073286,2.7068783469353264,2540231,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_norsl,opt,cluster_map,102.1817175612516,8.239641886064604,234063.22071775683,18775.811893069273,0.7554263546740145,1957306,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_norsl,uni,cluster_map,123.44851824165274,10.10672648164515,247558.61287813244,20703.11277249724,2.407377121575607,2539714,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_norsl,uni,cluster_map,102.3917442545529,8.026973440146673,242178.83086815165,18766.8091984329,0.5453996613727128,1958253,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_rank_norsl,opt,cluster_map_rank,123.71217456883922,6.55154793107743,379888.12772719865,20637.856847024028,2.120871359813478,2540024,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_rank_norsl,opt,cluster_map_rank,102.27943685561355,5.433375455423804,353984.6999863838,18753.685209902338,0.6351706922922205,1957160,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_rank_norsl,uni,cluster_map_rank,123.83926493405092,6.50083990483771,387913.9321816173,20631.488575195493,1.993780994601778,2539628,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_rank_norsl,uni,cluster_map_rank,102.4316032159024,5.120525194389017,375271.59722343605,18733.84926498038,0.4830043320033752,1956155,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_rank_norsl,opt,cluster_map_rank,123.69470706008444,10.111862974945195,249902.94200604848,20642.699373343374,2.161188303143902,2540001,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_rank_norsl,opt,cluster_map_rank,102.27188799459407,8.438770339182925,228577.44657180752,18746.866413241944,0.6652559213315499,1956784,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_rank_norsl,uni,cluster_map_rank,123.85286535850962,9.873106160386913,256955.8058068665,20623.186814183722,2.003030004718724,2539543,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_rank_norsl,uni,cluster_map_rank,102.45773786783263,8.172853732726384,235007.1872358537,18725.438547464095,0.47940604809298293,1956104,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmax_norsl,opt,cmax,125.36822417006984,6.515437862888307,402979.6060181858,20301.423835534413,0.46482175858285757,2534728,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmax_norsl,opt,cmax,102.68182193707264,5.1283462377240765,387015.70878222544,18748.81648184062,0.2327856108331332,1957906,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmax_norsl,uni,cmax,125.32365545948146,6.15544312312178,414439.9028603585,20312.193805385967,0.5093904691712368,2534142,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmax_norsl,uni,cmax,102.66471582183664,4.886299114176959,393723.7886226074,18758.34717101886,0.24989172606913712,1957775,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmax_norsl,opt,cmax,125.36731282857463,10.188735375215542,253520.56740973817,20301.084293033826,0.48858253465371604,2534534,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmax_norsl,opt,cmax,102.6940902770951,8.17962092145648,239687.1906562192,18742.068311715913,0.24305363883051712,1957648,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmax_norsl,uni,cmax,125.34319847605433,9.852054432662467,259241.9010329565,20307.747106869356,0.5126968871740161,2534064,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmax_norsl,uni,cmax,102.65405273183306,7.551666472371108,255799.98276505093,18757.13073474387,0.2830911840925552,1957513,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmin_norsl,opt,cmin,125.48443983021347,5.715691164858071,444687.57897343114,20310.431306976767,0.34860609843921964,2538834,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmin_norsl,opt,cmin,103.08222274136014,4.736541745181922,407179.4791722819,18727.38418049942,-0.16761519345436682,1963769,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmin_norsl,uni,cmin,125.52077774573273,5.707610491001256,445113.9796668371,20312.87761849416,0.31226818291996494,2538582,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmin_norsl,uni,cmin,103.09883726527546,4.723519488405503,409006.9783746054,18741.277330596764,-0.18422971736968918,1964420,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmin_norsl,opt,cmin,125.53586302695179,8.075865777733211,315511.0411970413,20303.403760183155,0.3200323362765545,2539103,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmin_norsl,opt,cmin,103.08867555917558,6.636166961887161,293327.5965554418,18729.418459118016,-0.15153164324996737,1963772,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmin_norsl,uni,cmin,125.4889624710533,8.070072541561135,315802.30039333174,20312.617998525402,0.36693289217504343,2538569,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmin_norsl,uni,cmin,103.13693209801856,6.70708178956222,288680.85116817383,18727.628657462483,-0.19978818209294502,1964136,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_comp_norsl,opt,comp,125.72112592099289,6.58614425914482,391727.7732703005,20303.837580446616,0.11192000765980481,2540569,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_comp_norsl,opt,comp,103.91598613693581,5.39694856461203,363590.21677532344,18478.412893698736,-1.0013785890300397,1959758,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_comp_norsl,uni,comp,125.72987336936956,6.490371425657305,384544.8123168754,20306.965093948555,0.10317255928313784,2540387,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_comp_norsl,uni,comp,103.87396208521143,5.232906943413436,363780.3202423477,18466.43879255849,-0.9593545373056571,1957492,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_comp_norsl,opt,comp,125.73888606093733,10.945086023038407,237582.6921571273,20301.081237442886,0.11700930229100948,2540674,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_comp_norsl,opt,comp,103.93479971600061,8.451979963413697,229830.55556042644,18465.432249152247,-0.9976558000749947,1959017,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_comp_norsl,uni,comp,125.73828039839957,10.039769710291127,251254.84587450922,20306.596943020675,0.11761496482877476,2540320,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_comp_norsl,uni,comp,103.91166903239586,8.423886743564283,230364.14118610133,18461.856341675,-0.9745251164702466,1957583,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_expn_norsl,opt,expn,125.9683738949177,5.767520595940577,441249.67855560465,20247.15225689615,-0.13532796626500954,2539518,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_expn_norsl,opt,expn,104.11063862750844,4.802573404585281,399704.39338267985,18442.91858783184,-1.1960310796026619,1959758,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_expn_norsl,uni,expn,125.9501650289015,5.748250641870088,441502.58625183353,20248.542463379134,-0.11711910024880012,2539207,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_expn_norsl,uni,expn,104.08062471446931,4.7711146538371,401387.51864065236,18445.562423155363,-1.1660171665635346,1959048,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_expn_norsl,opt,expn,125.95221011563788,8.065647129109818,317085.7466630038,20255.481176636036,-0.09631475240954046,2539665,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_expn_norsl,opt,expn,104.13897500769936,6.805644366125453,283931.3034319253,18437.440356240782,-1.201831091773741,1959774,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_expn_norsl,uni,expn,125.95284093031972,8.116004837029143,314003.9236728755,20250.927882777785,-0.09694556709138169,2539370,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_expn_norsl,uni,expn,104.09485047282853,6.874335709973585,282048.73757868324,18444.215767385645,-1.1577065569029088,1959236,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_fifo_norsl,opt,fifo,125.8330459286527,5.611241761935702,452549.5475516064,20239.15532765786,0.0,2535476,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_fifo_norsl,opt,fifo,102.91460754790577,4.734518982628882,404431.7055353297,18742.816413062534,0.0,1959472,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_fifo_norsl,uni,fifo,125.8330459286527,5.611241761935702,452549.5475516064,20239.15532765786,0.0,2535476,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_fifo_norsl,uni,fifo,102.91460754790577,4.734518982628882,404431.7055353297,18742.816413062534,0.0,1959472,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_fifo_norsl,opt,fifo,125.85589536322834,8.090728784024963,313976.7149602226,20240.974052306072,0.0,2535417,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_fifo_norsl,opt,fifo,102.93714391592562,6.680796423289982,290422.1161272388,18739.826590221855,0.0,1959915,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_fifo_norsl,uni,fifo,125.85589536322834,8.090728784024963,313976.7149602226,20240.974052306072,0.0,2535417,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_fifo_norsl,uni,fifo,102.93714391592562,6.680796423289982,290422.1161272388,18739.826590221855,0.0,1959915,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_norsl,opt,map,122.88454826708814,5.436984631410807,466895.93053750944,20728.22737310793,2.9484976615645593,2536515,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_norsl,opt,map,101.75142212403523,4.6227154876666665,422017.5844321178,19254.79129445621,1.1631854238705444,1986589,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_norsl,uni,map,123.27217199023535,5.467138752237877,465544.7330996039,20695.622553636753,2.5608739384173447,2536222,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_norsl,uni,map,102.05830965296033,4.635299614403389,421423.66257481463,19226.499697679905,0.8562978949454418,1986087,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_norsl,opt,map,122.87997019389312,7.950016488771426,319414.7526924888,20725.188421753945,2.975925169335227,2536075,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_norsl,opt,map,101.7468161262358,6.550554751068613,301728.08463906514,19254.448625729914,1.1903277896898175,1986503,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_norsl,uni,map,123.26230393716025,7.937751391612156,320919.9994089163,20693.64828094939,2.5935914260680875,2535840,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_norsl,uni,map,102.08482048786935,6.615701503606853,299106.2389072931,19213.88353335138,0.8523234280562662,1985778,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_rank_norsl,opt,map_rank,122.94371329773611,5.457550852382388,465182.8114539049,20716.434979215115,2.8893326309165843,2536190,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_rank_norsl,opt,map_rank,101.74868343258805,4.631785471203682,420690.1362191717,19243.74248001669,1.165924115317722,1985507,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_rank_norsl,uni,map_rank,123.31692346297011,5.470107139097912,465029.88326578756,20685.729326447283,2.516122465682585,2536067,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_rank_norsl,uni,map_rank,102.03695288238615,4.629985644602136,421604.4003517508,19224.54156598328,0.8776546655196285,1985534,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_rank_norsl,opt,map_rank,122.94422504537042,7.920250199754232,322066.07310020295,20717.879950428498,2.9116703178579257,2536292,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_rank_norsl,opt,map_rank,101.74606255304339,6.60666521083681,297346.8856106649,19243.785733590015,1.1910813628822297,1985430,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_rank_norsl,uni,map_rank,123.32081405745942,7.944935149703434,322188.7503124695,20685.545287161884,2.5350813057689265,2536089,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_rank_norsl,uni,map_rank,102.06035656229797,6.571357012019158,301090.75714266417,19214.538035824058,0.8767873536276483,1985293,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_cartlabor_norsl,opt,rank_cartlabor,122.49394870872007,5.418810548343821,469290.504359155,20788.798256672446,3.3390972199326256,2535381,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_cartlabor_norsl,opt,rank_cartlabor,102.08239163723746,4.597944177765784,432208.6421952882,19535.92572365957,0.8322159106683102,2018105,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_cartlabor_norsl,uni,rank_cartlabor,122.7920483575276,5.437504945943509,468143.1049779227,20767.217152499,3.0409975711250894,2535569,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_cartlabor_norsl,uni,rank_cartlabor,102.43561747088235,4.6125282125973115,432171.3963077324,19514.530310550654,0.47899007702342544,2018423,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_cartlabor_norsl,opt,rank_cartlabor,122.49795180271597,7.880155636315549,322532.72947917896,20790.267871654167,3.3579435605123678,2535622,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_cartlabor_norsl,opt,rank_cartlabor,102.08473907820424,6.634186782684052,302816.80643176247,19538.485560712365,0.8524048377213802,2018209,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_cartlabor_norsl,uni,rank_cartlabor,122.80251768282128,7.937770730763204,322909.50696496473,20767.277448042125,3.053377680407067,2535744,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_cartlabor_norsl,uni,rank_cartlabor,102.43723385734557,6.678986466903594,300437.617770889,19514.22033019779,0.499910058580042,2018545,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_labor_norsl,opt,rank_labor,122.49579488814676,5.426638653057826,468695.72190976015,20789.352935249455,3.337251040505933,2535562,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_labor_norsl,opt,rank_labor,102.07145961943452,4.596188500929565,432454.4832879375,19537.57607691666,0.8431479284712537,2017917,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_labor_norsl,uni,rank_labor,122.7937686364238,5.445677657666721,467279.5682300682,20768.63189469537,3.0392772922288884,2535614,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_labor_norsl,uni,rank_labor,102.4278651462026,4.61743630180778,431498.56186357164,19511.576375417706,0.48674240170316807,2018301,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_labor_norsl,opt,rank_labor,122.48276816142734,7.9019366305483505,322302.7708342736,20789.484197179183,3.3731272018009975,2535348,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_labor_norsl,opt,rank_labor,102.08088113455666,6.659145714966591,300249.2536864796,19533.799985262784,0.8562627813689545,2017852,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_labor_norsl,uni,rank_labor,122.810135434732,7.96558884558391,319643.7562872292,20767.388459278634,3.045759928496338,2535748,75
