cell,pair,pickcfg,channel,arm,ref_task_ms,cell_task_ms,d_task_ms_pct,ref_batch_ms,cell_batch_ms,d_batch_ms_pct,ref_thr_batch,cell_thr_batch,d_thr_batch_pct,ref_thr_task,cell_thr_task,d_thr_task_pct
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_map_norsl,856212.6937745427,856186.692212325,0.003036811110913806,45905.93124632667,43620.5042539085,4.978500447262027,1.4418455683011129,1.518564020091075,5.320850823181946,0.07737091657347323,0.07737194220220199,0.0013255998173309148
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_map_rank_norsl,855724.0756368841,855737.0208932857,-0.0015127839417201886,45797.78782053052,43609.3578218494,4.778462242012645,1.444355480869817,1.5182374565037497,5.115221052745255,0.07738133253426645,0.07738144744129216,0.00014849450371385713
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_cartlabor_norsl,859035.6937717892,858922.3998258743,0.01318850272885714,46069.69741429695,43736.32699755246,5.064870289381077,1.439778733534038,1.5191831233447541,5.515041163013468,0.0773534544545536,0.07736693822135565,0.017431369933154094
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_labor_norsl,859109.3577909261,859075.4108227607,0.003951414084552491,46081.640200020505,43746.93686200665,5.0664501694816275,1.4402178152966973,1.5186890934436048,5.448570161641953,0.07734318036936111,0.07734798879459487,0.006216999625302097
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_maxlabor_norsl,859097.5142928986,859046.4021610069,0.00594951458260531,45954.02813950128,43757.99516062338,4.778760573962017,1.443751200373157,1.5183646565580822,5.168027300385298,0.07735019560757114,0.07735337762046679,0.004113774852995685
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_minlabor_norsl,859111.2211167236,858888.7681018418,0.025893389518607167,49776.114504716694,44514.19242316675,10.571178835285211,1.345524270485909,1.5079836869582686,12.07406064951104,0.07817228327854636,0.07817742585660117,0.006578518419997755
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_popularity_norsl,858988.6241195058,858995.2453534384,-0.000770817417921097,46023.366950957716,43753.418273822164,4.932165609600876,1.441666306025735,1.51855477411154,5.333305478836121,0.0773615674284065,0.07735720392689296,-0.005640399566064293
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_rank_random_norsl,857545.8389969273,857489.9675759093,0.006515269327558019,46023.933818037156,43747.947835822284,4.945222612246358,1.439176138050766,1.5163839356955409,5.364721913006834,0.07736870248836981,0.07736793815469664,-0.0009879106778191628
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmax_norsl,857581.427467241,857640.9639535069,-0.006942371226692908,46128.378817926954,43717.1441820254,5.227226054093354,1.4350920772119118,1.5172039928783991,5.721717579684077,0.07734217271222175,0.07734131626855037,-0.001107343692776146
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,opt_tmin_norsl,857537.6380162772,857525.6350095154,0.0013997061154707453,46215.59510440997,43703.85937500043,5.434822863873212,1.43453118050365,1.5177905705956474,5.8039442588320584,0.07734644570997234,0.07734970560137085,0.004214662184641064
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cluster_map_norsl,857323.9419510643,857241.2921869938,0.009640435782351894,53591.017221817194,44457.02967301659,17.043877915200518,1.2514831594194897,1.515090072654798,21.063560564217614,0.07855681542203052,0.07857216861042278,0.019544056502003006
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cluster_map_rank_norsl,856882.2897606684,857061.6846350611,-0.020935766386625324,53527.42951092214,44443.727408516046,16.970181802869103,1.2576716655800602,1.5134665635799207,20.338766070704427,0.0785116726273278,0.0784908712018695,-0.02649469150535955
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cmax_norsl,857364.6615518741,857396.8865987957,-0.0037586161835959546,50677.66251814654,43535.937734635714,14.09245104971749,1.3014475963359564,1.522981471681831,17.022112605192273,0.0773290880882466,0.07732776483541844,-0.0017111967318800298
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_cmin_norsl,857509.2813900511,857525.6742909967,-0.0019116878734006598,45722.07332093026,43700.377380465245,4.421706614821301,1.4487840948655546,1.5170890984786953,4.714643393395298,0.07731846918846544,0.0773206837298012,0.002864181558445329
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_comp_norsl,856747.8495415853,856722.6206007295,0.0029447334906445586,53279.573839750876,44327.40068950216,16.8022611764392,1.263801224171023,1.520203378004237,20.288171029538148,0.07867834629821592,0.07867140282656011,-0.008825136752987964
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_expn_norsl,859366.9276411833,859413.6085829295,-0.005432015154964389,47902.70963897313,44511.386265586065,7.079606558681853,1.4042864364076004,1.5153239815852158,7.907043912043182,0.07853051014430386,0.07852666190121829,-0.0049003159135156005
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_fifo_norsl,857726.3931455758,857600.3475335989,0.014695316943043619,45937.7937857774,43757.23973959851,4.746753961122972,1.4417901164185383,1.5153271403524249,5.1003972836598015,0.07731769927390189,0.07733092831350619,0.017109975760441355
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_map_norsl,856148.2249604088,856195.0834273269,-0.005473172232563055,45899.991034385406,43623.52919396051,4.959612821535226,1.4425910496792653,1.5182621864371537,5.24550161147281,0.07737049216505733,0.077364033286828,-0.008347986485008377
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_map_rank_norsl,855787.3298694248,855787.341083747,-1.3104099332020162e-06,45883.79408498809,43597.43873872175,4.982925653513846,1.441492390518055,1.518787782755453,5.362178305333889,0.07737466300527378,0.07737663621354056,0.00255019949701967
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_cartlabor_norsl,859055.7363613764,858994.8145788545,0.007091714768115168,45975.927488889916,43744.16672750755,4.854194103907243,1.4438954176387242,1.5189770693250957,5.199936973908841,0.07735507621447808,0.07736380943872283,0.011289788171794352
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_labor_norsl,859031.1764644182,859036.7803754061,-0.0006523524572214427,46110.845156367526,43739.91935648131,5.141796451238567,1.4388927452636542,1.519039578178094,5.570035235652973,0.077354279061485,0.07735199513368164,-0.0029525552187466674
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_maxlabor_norsl,859025.577193654,859039.5715662204,-0.0016290984736525714,45874.55145912859,43769.52932993766,4.588648961650074,1.4466963002121138,1.5181390613967043,4.938338556206688,0.07735490960558825,0.07735657542613295,0.00215347746276625
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_minlabor_norsl,858908.3892357727,858997.1271407971,-0.0103314749438401,49540.937129966485,44451.95559591728,10.272275473309458,1.3523660937860824,1.50992500035502,11.650610533116506,0.07814629659746014,0.07814294166872729,-0.004293138483750785
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_popularity_norsl,859122.1659811045,859083.1144551296,0.0045455148896411945,45949.82187352365,43760.70669118185,4.764142913039615,1.4445907043724382,1.5183557889586359,5.1062965006578,0.07735000563372037,0.07734820088593876,-0.002333222560001702
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_rank_random_norsl,857461.6824759184,857675.5292155643,-0.024939509719936713,46031.92202811318,43746.98039293479,4.963819746181574,1.4407520207835742,1.5165698330316857,5.262377644063745,0.07737166719502783,0.0773585592189433,-0.016941571197490395
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmax_norsl,857551.6033276398,857725.9810503931,-0.020334370791993586,45877.318793279825,43722.516835754235,4.696878575740193,1.4439725508870034,1.517018237282683,5.058661700377141,0.07734558559844805,0.07733380724857165,-0.01522821216655451
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,ful_calibrated,fulfillment,uni_tmin_norsl,857488.6887900473,857445.3841655719,0.005050168595987775,46360.37773781153,43683.6693228467,5.773698458849496,1.4306879828923327,1.5183885974529894,6.129960942522061,0.07734993821533453,0.07735910787209456,0.011854769339953794
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_norsl,5100138.347947092,5100078.4295622315,0.0011748384214790581,411148.98352603696,260281.80466330453,36.69404155371782,0.06501756131048801,0.10255266207890629,57.73071153679747,0.005215503303630353,0.00521511955767799,-0.0073577932947672935
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cluster_map_rank_norsl,5104341.722775105,5104486.513696259,-0.0028366228010843564,421536.0865894854,271474.2312667495,35.59881587762479,0.06349373515883543,0.09832908332955105,54.864228862220486,0.005207462892567206,0.00520935700275065,0.03637299434523434
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmax_norsl,5116157.700382904,5115309.071770729,0.016587225450694583,402551.68172076816,248853.89453845486,38.18088314159037,0.06657977518228311,0.10750436355061818,61.46699693156235,0.005206130086587753,0.00520800457828906,0.03600547182130959
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_cmin_norsl,5138784.954842999,5139558.250545259,-0.015048220718619535,329488.3710845599,236515.28638910182,28.217410037696734,0.08147988793206716,0.11310541088118942,38.813900892315466,0.005202616238643893,0.005202051161249839,-0.010861408340224718
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_comp_norsl,5189664.735658458,5188803.492164568,0.016595359002147876,417569.63249138155,264093.37605185196,36.75464988290241,0.06384182098900734,0.10099728243758985,58.19925069960043,0.005129286735875625,0.0051328924704718715,0.07029699804121822
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_expn_norsl,5200948.857706876,5199828.867686752,0.021534340189938335,338623.0487120282,240113.87028141716,29.091102571220784,0.07886980650886814,0.11102899816185552,40.77503556366832,0.0051215112100668845,0.0051230329410644,0.029712538645312033
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_fifo_norsl,5123690.450317333,5121278.171132653,0.04708089233866633,331526.99569311895,237373.32354561627,28.40000161997574,0.0806728100353441,0.11234214042648047,39.2565108086126,0.005205507386172738,0.005206337892517371,0.01595437837316719
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_norsl,5083035.231857454,5083463.202878774,-0.008419595808375882,325268.9714367918,231967.73414270554,28.684333732157768,0.08381335684418477,0.1172271067866994,39.86685559514489,0.005348457951591643,0.005348553137348947,0.0017796859985711052
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_map_rank_norsl,5081718.017810008,5082152.841409469,-0.0085566258878893,329476.6985084621,232633.7270785281,29.39296522890426,0.08259635711407358,0.11685837117199213,41.48126534273102,0.005345496037108338,0.005345484022226858,-0.00022476644631189675
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_cartlabor_norsl,5127836.260770264,5127634.647615743,0.003931739319830138,332698.0017618225,231885.75683593831,30.301427839069305,0.08411577956437846,0.12005795616535783,42.72941032838058,0.005427357100197879,0.00542664603434988,-0.01310151211486461
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_labor_norsl,5127913.503072048,5127365.943538385,0.010678018132211647,335095.3684047465,231839.82659368138,30.813777672494545,0.08340257046846655,0.12012624535776041,44.03182621712914,0.005426055551461884,0.005427104465810183,0.019331065418538795
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_maxlabor_norsl,5397662.526984469,5398194.7584919715,-0.009860407256691534,350434.6660627175,247517.7251728602,29.36836758936349,0.0800163906780784,0.11271384609386613,40.863447024667714,0.005165224371860177,0.0051654417274957206,0.004208057964103092
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_minlabor_norsl,5149951.655135786,5153120.381338025,-0.06152924171781831,385031.3137856371,245130.07560789608,36.335028650586544,0.07284232447027646,0.11415073136657722,56.70934747992122,0.005417979092287402,0.005416334865991457,-0.03034759396333607
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_popularity_norsl,5227121.500008471,5230104.613907257,-0.05706991694723281,338981.7766532794,238172.53865690966,29.738836993435314,0.08286943466608516,0.11755893943863396,41.86043372001631,0.005351560994576396,0.005348011212547935,-0.06633171203801873
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_random_norsl,5161049.079348464,5161685.657597362,-0.01233428008746743,340303.10188784555,239024.28821916453,29.761354835390158,0.078021933261932,0.11080171538956383,42.013547674581325,0.00512716931765699,0.005126613474325483,-0.010841134689915809
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmax_norsl,5193558.999464485,5198785.359348006,-0.10063156852670105,340549.3246487318,237782.34025666793,30.176828128514266,0.0780920648730726,0.11147862414233035,42.75281915457453,0.0050994571522929655,0.0050961479454798885,-0.06489331539120885
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmin_norsl,5157109.93543392,5159514.9726277385,-0.046635367946962124,335995.731833555,235852.10805149341,29.805028544728824,0.07893483588957144,0.11225625429859841,42.21383123624036,0.005128466748617524,0.005127322607963286,-0.0223096046112901
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_norsl,5105320.560936916,5108466.457350204,-0.061619958545967426,397792.6072954304,260043.04187232885,34.62848803542457,0.06727189746337546,0.10230535900339341,52.07740952912925,0.00521300255512025,0.005208174648715927,-0.09261277648101099
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cluster_map_rank_norsl,5109820.718079466,5107541.326170135,0.04460806034282541,407800.9201050021,254489.7345663497,37.594614916311926,0.06527977423218158,0.10424211033984335,59.68515756363346,0.005201510707628915,0.005203847018050106,0.044915997534413166
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmax_norsl,5111548.27975834,5112356.400721367,-0.015809710068236046,377309.0209957534,244873.0747348271,35.10012718789909,0.0710555507680697,0.10936771906183539,53.91861421047779,0.005210314092984408,0.005210651991949683,0.006485193776129895
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_cmin_norsl,5140476.10545648,5138579.65305702,0.036892543814115455,334540.4093364814,235790.50021652115,29.51808103416213,0.08018912532449274,0.1136130495485015,41.681367752492314,0.005202119071517356,0.0052059103696102125,0.07287987915567823
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_comp_norsl,5187568.386748334,5185524.866067231,0.0393926504433922,418082.02891776944,262354.8801804827,37.24798914232115,0.06399003921836148,0.1010500889562077,57.915341497731276,0.0051282934282430555,0.0051295663312662465,0.02482118156852656
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_expn_norsl,5197676.005743865,5196165.911375173,0.029053260861638473,341325.35806708055,238963.87129413092,29.989417531888318,0.07834687154963424,0.11149653295573676,42.311404080891194,0.005123393268718235,0.005123767339765379,0.007301236261285116
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_fifo_norsl,5123690.450317333,5121278.171132653,0.04708089233866633,331526.99569311895,237373.32354561627,28.40000161997574,0.0806728100353441,0.11234214042648047,39.2565108086126,0.005205507386172738,0.005206337892517371,0.01595437837316719
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_norsl,5090576.346402605,5088729.440620284,0.036280877775787305,327992.71881818946,232323.60082263206,29.168061516813125,0.08308506636313698,0.11706212849300407,40.89430702427887,0.005337189870375384,0.00534069436046664,0.06566170918348492
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_map_rank_norsl,5089062.02224365,5087446.973179717,0.031735692292094414,324608.2858353166,232124.938201538,28.490753831434272,0.08363632142851783,0.11711233343104188,40.02568672408109,0.005337371676617794,0.005340150434995356,0.052062298560445766
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_cartlabor_norsl,5134902.694474668,5134990.032870436,-0.0017008773284413808,335261.15189481457,232067.94928751502,30.779946326640186,0.08345489382524696,0.12004761008548122,43.8472983224432,0.0054206167583882746,0.005420702864041848,0.0015884844365754755
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_labor_norsl,5135535.64001454,5134561.7886023875,0.018962995886250226,334525.18470814417,232374.87355922736,30.535910543786905,0.08362144401975952,0.11986071162876989,43.337289894739364,0.005419523418741864,0.005419882326504919,0.006622496764446701
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_maxlabor_norsl,5389722.86826063,5390137.2417649,-0.007688215412893662,350925.21462002286,246416.68407605786,29.780855347520536,0.07978371753534655,0.11323143299903654,41.92298440953402,0.0051705031410931536,0.005171737433387325,0.023871802424061207
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_minlabor_norsl,5155371.448037253,5153862.200782902,0.02927523786721038,379626.26291807083,241222.98012386519,36.457773424404834,0.07381205309671637,0.11542049085131792,56.37079041830981,0.005411789390947532,0.005412545418428704,0.013970009299265724
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_popularity_norsl,5229799.325795243,5228309.885620873,0.028479872392477647,341670.7324716556,237245.935233814,30.56299159205991,0.08250684229542876,0.11804096661853598,43.0680939113773,0.0053501216284017284,0.005352779114811288,0.04967151392320299
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_random_norsl,5161209.754352997,5159739.711304947,0.028482528670926634,338408.28405280935,238372.169223431,29.560776004457235,0.0786500200262564,0.11109878709553471,41.25716313669807,0.005129808967977541,0.00513092183669287,0.02169415512889471
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmax_norsl,5194221.091913335,5197046.277631535,-0.05439094078222012,337477.3799062546,237691.00570394442,29.568314839361708,0.0785615997726451,0.11150221112957195,41.92965959483513,0.005095406443873697,0.005096190199795319,0.015381617349963461
k1_off_lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmin_norsl,5158262.895005879,5160258.090536884,-0.03867960147856647,336603.17266074836,235185.3978968557,30.12977387058334,0.07881997287771882,0.11250507255404699,42.73675623891317,0.005126307432923332,0.005126712792186156,0.007907431774792861
