strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,production_time,40,627130.1777268748,627104.0259377968,0.06756014055597824,-0.05623559591929356,0.19509461313540608,0.044985382587373335,0.11201079622132254,0.5472776901669683,1.0,arm
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,production_time,40,627130.1777268748,623551.6265547303,0.95895353101323,0.714914866398326,1.8586159006317302,0.9541858066952188,0.8390243902439024,3.489894879749045e-07,1.0469684639247134e-06,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,627130.1777268748,627130.1777268748,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_task_labor,40,265.968617294262,266.2635659559145,-0.3879113809510535,-0.5976250593142222,-0.11994966217794614,-0.21132046368121235,-0.3522267206477733,0.05841814092052771,0.11683628184105542,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_task_labor,40,265.968617294262,280.7709938920981,-4.770469302655615,-6.405802745588039,-3.392879576854413,-0.5722021189906252,-0.7073170731707317,3.813006878772285e-05,0.00011439020636316855,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,265.968617294262,265.968617294262,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_total_labor,40,408300.35886295885,410578.41870402015,-0.3169517805768931,-0.6658477182858221,0.03002676727353458,-0.11184412054169392,-0.18488529014844804,0.3205121953847627,0.8477523365545494,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_total_labor,40,408300.35886295885,421813.0848880819,-0.6492224480382125,-1.594407728007713,0.5599874611911035,-0.04583423711626301,-0.1975609756097561,0.2825841121848498,0.8477523365545494,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,408300.35886295885,408300.35886295885,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,task_mean_duration,40,407.23362202806186,407.48198643231865,-0.12366361473649672,-0.24083909064280667,0.031324030048438055,-0.23971490557042638,-0.30634278002699056,0.09976205241362056,0.19952410482724112,baseline
