strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,production_time,40,643609.6376362694,626713.5982867596,0.9255727527530375,0.414713177022257,1.1761824835311956,0.3552950086389261,0.6302294197031039,0.0007084670289128829,0.0014169340578257658,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,production_time,40,643609.6376362694,593198.5387443367,3.4709353015705324,2.8679436679095334,3.6022507421814067,0.6931474877272912,0.7365853658536585,1.546506791783031e-05,4.639520375349093e-05,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,643609.6376362694,643609.6376362694,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_task_labor,40,892.9042279430216,875.2597615790339,0.3542148764114122,0.03485843759807427,1.168106169995855,0.32542160215497296,0.45209176788124156,0.015135055284066369,0.030270110568132738,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_task_labor,40,892.9042279430216,815.3373731472057,5.838796650501253,4.1433601096644965,6.879236118437889,1.6451797047980932,0.9902439024390244,1.2732925824820995e-11,3.8198777474462986e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,892.9042279430216,892.9042279430216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_total_labor,40,572336.08208071,556241.1816200893,0.7473561410674012,0.3173841213943768,1.1663191718705823,0.30095107467719934,0.5870445344129555,0.001609139571225135,0.00321827914245027,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_total_labor,40,572336.08208071,526252.4831887797,3.9147702978407253,2.9304704882805064,4.039854892808391,0.7136009973495983,0.7634146341463415,6.357418897096068e-06,1.9072256691288203e-05,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,572336.08208071,572336.08208071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,task_mean_duration,40,1006.964516398088,985.0860952765705,0.384624853668834,0.20294640187405882,1.2161893657977678,0.3847116179747787,0.5357624831309041,0.003993158129834357,0.007986316259668714,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,task_mean_duration,40,1006.964516398088,920.868978274254,5.557680992908864,3.887379585311304,6.4707567389208,1.7163649369773313,0.9926829268292683,9.094947017729282e-12,2.7284841053187847e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,task_mean_duration,40,1006.964516398088,1006.964516398088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,makespan,40,21021.05239973648,20431.595884379494,0.5585746021342359,0.2917318086985909,1.0231482886981664,0.3315845066816818,0.5303643724696356,0.004376087261188656,0.008752174522377311,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,makespan,40,21021.05239973648,19461.16178200999,3.664292481866548,3.070154237846844,3.9949658475079044,1.3333035546889798,0.9902439024390244,1.2732925824820995e-11,3.8198777474462986e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,makespan,40,21021.05239973648,21021.05239973648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,throughput,40,0.2951663258502819,0.2973023784864831,0.7523541227674239,0.40508021953822965,1.2744251751928182,0.4658774755548989,0.5465587044534413,0.0033171326192916336,0.006634265238583267,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,throughput,40,0.2951663258502819,0.30658186743263616,3.8238935223319226,3.301475266880085,4.577680070327783,1.8367649862986513,1.0,1.8189894035458565e-12,5.4569682106375694e-12,arm
opt_fifo_norsl,Opt,FIFO,noRSL,throughput,40,0.2951663258502819,0.2951663258502819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,throughput_task,40,0.009668254430989263,0.009731589575250967,0.7980287000882051,0.6748066168922914,0.9066496053078266,0.7047359873911189,0.7921727395411606,2.0772825732839842e-05,4.1545651465679684e-05,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,throughput_task,40,0.009668254430989263,0.010006010554505278,3.526503560137539,3.2034046518747923,4.384470780766367,1.7068694840496452,1.0,1.8189894035458565e-12,5.4569682106375694e-12,arm
opt_fifo_norsl,Opt,FIFO,noRSL,throughput_task,40,0.009668254430989263,0.009668254430989263,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,queue_depth,40,0.0,0.0,100.0,nan,nan,-0.15238638892327291,-0.3333333333333333,0.6547208460185769,1.0,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,queue_depth,40,0.0,0.0,100.0,nan,nan,-0.2340877421182006,-0.8,0.14412703481601533,0.432381104448046,arm
opt_fifo_norsl,Opt,FIFO,noRSL,queue_depth,40,0.0,0.0,0.0,nan,nan,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,sigma_fd,40,17732870.20389957,17322209.534250274,2.382520195098244,1.256905447353999,3.1952158444095122,1.7056796027951808,1.0,7.739732463297963e-08,1.5479464926595927e-07,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,sigma_fd,40,17732870.20389957,15395974.732266314,13.19716751639213,12.93125542204083,13.457064089054258,63.28539876817166,1.0,1.8189894035458565e-12,5.4569682106375694e-12,arm
opt_fifo_norsl,Opt,FIFO,noRSL,sigma_fd,40,17732870.20389957,17732870.20389957,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,picking_pct,40,92.94796567065222,93.03009498783427,0.0951325739338084,0.07706830427192668,0.11645345423735545,1.0480937156431056,0.8677462887989204,3.1241898199101946e-06,6.248379639820389e-06,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,picking_pct,40,92.94796567065222,93.23780244685777,0.25116231935931876,0.22019299777135598,0.3628327573114517,1.4536302726764274,0.9536585365853658,5.584297468885779e-10,1.6752892406657338e-09,arm
opt_fifo_norsl,Opt,FIFO,noRSL,picking_pct,40,92.94796567065222,92.94796567065222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,reorder_churn,40,1837.0,1875.0,-0.7139428351985956,-4.172222150418115,0.0,-0.02606967528534406,-0.1361344537815126,0.48867266030552214,1.0,baseline
