strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,production_time,40,640562.2094287713,628485.3049963834,0.6076682358433905,0.49754323088570956,0.9690386747449629,0.32188314401783474,0.5276653171390013,0.004579773714939493,0.009159547429878985,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,production_time,40,640562.2094287713,593072.744942042,3.5374746523139233,2.9762644878363775,3.7488524052286705,0.6167789767844276,0.6682926829268293,0.00011535796875250526,0.0003460739062575158,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,640562.2094287713,640562.2094287713,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_task_labor,40,889.620432529405,879.252025715921,0.48648947364376094,-0.0006853391618874474,0.8646988663138344,0.19123942467296348,0.32793522267206476,0.07806482113717778,0.15612964227435555,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_task_labor,40,889.620432529405,819.2624939072703,5.468613138997305,4.4107329773606425,6.480112239334142,1.6983494296596906,0.9951219512195122,5.4569682106375694e-12,1.6370904631912708e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,889.620432529405,889.620432529405,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,objective_total_labor,40,569743.5566509902,557963.6383297134,0.545365898254208,0.3202769951637991,0.8708539615771045,0.24622631126716232,0.4817813765182186,0.009635123533516322,0.019270247067032644,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,objective_total_labor,40,569743.5566509902,526379.3282753746,3.775702081802823,2.893162964091171,4.286673183513374,0.6385384394934281,0.6804878048780488,8.252464976976626e-05,0.00024757394930929877,arm
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,569743.5566509902,569743.5566509902,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,task_mean_duration,40,1001.6166169180356,988.6773552281404,0.5196421278379799,0.2725748504827409,0.8011451534330054,0.25841786748937123,0.3900134952766532,0.03611956834299531,0.07223913668599062,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,task_mean_duration,40,1001.6166169180356,924.7744651540538,5.29556142420765,4.234049803130575,6.017361377195391,1.7435595440006442,0.9975609756097561,3.637978807091713e-12,1.0913936421275139e-11,arm
opt_fifo_norsl,Opt,FIFO,noRSL,task_mean_duration,40,1001.6166169180356,1001.6166169180356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,makespan,40,21085.49439913385,20661.84339815528,0.8679295954123106,0.4268245871104145,1.0471785717282347,0.7211098963731132,0.738191632928475,7.297481521848344e-05,0.00014594963043696688,arm
opt_rank_cartlabor_norsl,Opt,Rank_cartlabor,noRSL,makespan,40,21085.49439913385,19429.08061422355,3.7544308024829487,3.4633334103677713,4.33918636117606,1.3177915463119443,0.9658536585365853,2.000888343900442e-10,6.002665031701326e-10,arm
opt_fifo_norsl,Opt,FIFO,noRSL,makespan,40,21085.49439913385,21085.49439913385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_cartlabor_norsl,Uni,Rank_cartlabor,noRSL,throughput,40,0.29458748311697847,0.2976470830722937,0.7296213708035387,0.5463365156576622,1.224796626116851,0.7752042014383356,0.7840755735492577,2.5210032346772986e-05,5.042006469354597e-05,arm
