strategy,label,color,total_production_time,production_time_per_item,mean_completion_rate,mean_queue_depth_units,max_queue_depth_units,mean_recv_depth_units,max_recv_depth_units,total_recv_seconds,mean_in_transit_pieces,mean_reorder_placements,mean_batch_prod_hours
uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,#d9b45b,26246398.314106666,101.3585779046854,0.29929927009441765,12.225,489.0,0.0,0.0,16051097.694682261,11210.025,1769.875,182.26665495907406
uni_fifo_norsl,Uni|FIFO|noRSL,#d95b5b,26387489.017679665,101.89872109639272,0.29666851698807273,0.0,0.0,0.0,0.0,16067673.695044126,11754.8,1774.425,183.24645151166433
opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,#5b80d9,25685208.150460884,99.17566576878717,0.30988274012279005,10.85,434.0,0.0,0.0,16110553.209152361,11365.375,1778.2,178.36950104486723
opt_fifo_norsl,Opt|FIFO|noRSL,#5bd9d9,26387489.017679665,101.89872109639272,0.29666851698807273,0.0,0.0,0.0,0.0,16067673.695044126,11754.8,1774.425,183.24645151166433
