channel,rule,label,family,control,n_arms,precomp_s,precomp_src,has_precompute,map_lap_pct,map_lap_scope,precomp_scope,reord_s,sim_s,total_s,x_reord_vs_fifo,x_total_vs_fifo,scoring_s,reord_ms_per_unit,scoring_ms_per_unit,reord_s_per_wave,units_per_wave,n_batches,workers,contended
fulfillment,fifo,FIFO,baseline,False,22,2.6299996534362435e-05,inline,False,,,,408.6042475500144,15.911996500028181,1114.3287766499998,1.0,1.0,0.0,0.701298295367956,0.0,10.21510618875036,14565.993181818181,40.0,12,True
fulfillment,rank_minlabor,Rank_minlabor,ranked,False,22,5.400000372901559e-05,inline,False,,,,10224.49858320001,15.181621199997608,10813.867666599996,25.02298653160354,9.704378001535295,9815.894335649995,17.548577799628884,16.84727950426093,255.61246458000022,14565.993181818181,40.0,12,True
store,fifo,FIFO,baseline,False,22,2.6649999199435115e-05,inline,False,,,,401.45447900010913,2.5134372500615427,1269.8441215499915,1.0,1.0,0.0,5.615801143890558,0.0,10.036361975002729,1787.1647727272727,40.0,12,True
store,rank_cartlabor,Rank_cartlabor,ranked,False,22,0.0062313999951584265,inline,False,,,,10221.478577099988,2.4887553000007756,11546.32918065002,25.461114800757297,9.09271381006701,9820.024098099879,142.98455762282165,137.3687564789311,255.5369644274997,1787.1647727272727,40.0,12,True
