pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,965459.1913913254,-2181.276223978377,-0.22644308455877252,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,965494.6547725999,-2216.739605252864,-0.23012461620359656,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,963122.4718548746,155.443312472431,0.016136912310029068,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,963060.1638322778,217.75133506930433,0.022605245240307947,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,962956.9662114664,320.94895588071086,0.0333184173359724,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,962892.5253652829,385.38980206416454,0.04000816337590508,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_comp_norsl,Opt|Compact|noRSL,Compact,963861.2769445527,-583.3617772056023,-0.06056006973898667,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,ful_calibrated,fulfillment,opt_expn_norsl,Opt|Expand|noRSL,Expand,966322.6478263689,-3044.732659021858,-0.31608039705684593,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_fifo_norsl,Uni|FIFO|noRSL,FIFO,6292738.0482923435,0.0,0.0,True,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_random_norsl,Uni|Rank_random|noRSL,Rank_random,6258611.01133381,34127.03695853334,0.542324131350015,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_popularity_norsl,Uni|Rank_popularity|noRSL,Rank_popularity,6250288.730957405,42449.317334938794,0.6745762656759284,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_labor_norsl,Uni|Rank_labor|noRSL,Rank_labor,6134595.472773064,158142.57551927958,2.5130964344240363,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,Rank_cartlabor,6134624.554897301,158113.4933950426,2.512634280684062,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,Rank_minlabor,6147304.984174633,145433.0641177101,2.3111253480061227,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_maxlabor_norsl,Uni|Rank_maxlabor|noRSL,Rank_maxlabor,6486136.857374265,-193398.80908192135,-3.073365005784785,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_norsl,Uni|Map|noRSL,Map,6156311.653128853,136426.39516349044,2.1679973664327625,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_rank_norsl,Uni|Map_rank|noRSL,Map_rank,6158985.970898573,133752.07739377022,2.1254988904244385,False,False
