strategy,initial,assignment,reslot,metric,n_batches,baseline_median,arm_median,pct_median,ci_lo,ci_hi,hedges_g,rank_biserial,p_wilcoxon,p_holm,better
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,production_time,40,627130.1777268748,627529.7926306553,0.0372581202612734,-0.017017438220108944,0.13055392500008262,0.08292012383355439,0.16059379217273953,0.3882004772051546,0.7764009544103092,arm
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,production_time,40,627130.1777268748,619225.2262049316,1.3505103860655034,0.9400781778041365,1.951327626333176,0.8082448257563042,0.7585365853658537,7.508137059630826e-06,2.252441117889248e-05,arm
opt_fifo_norsl,Opt,FIFO,noRSL,production_time,40,627130.1777268748,627130.1777268748,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_task_labor,40,265.968617294262,267.2311210624207,-0.37117799332689894,-0.6086922557517248,0.43735393438610604,-0.11882043992713076,-0.13360323886639677,0.47284198191004256,0.9456839638200851,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_task_labor,40,265.968617294262,278.1510035153699,-4.393701143519234,-6.823737315396376,-2.8598959765583185,-0.5329284729708095,-0.7146341463414634,3.061662209802307e-05,9.184986629406922e-05,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_task_labor,40,265.968617294262,265.968617294262,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,objective_total_labor,40,408300.35886295885,410839.1864706873,-0.06847518541500344,-0.42663690086621403,0.137269260124635,0.009424944877292158,-0.022941970310391364,0.9018938161978551,1.0,baseline
opt_rank_minlabor_norsl,Opt,Rank_minlabor,noRSL,objective_total_labor,40,408300.35886295885,417493.9137049502,-0.42970562513032473,-1.3730404831647098,0.256964090635478,-0.03881400256555583,-0.17317073170731706,0.34716529149409325,1.0,baseline
opt_fifo_norsl,Opt,FIFO,noRSL,objective_total_labor,40,408300.35886295885,408300.35886295885,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie
uni_rank_minlabor_norsl,Uni,Rank_minlabor,noRSL,task_mean_duration,40,407.23362202806186,408.39232986078275,-0.07940091964373902,-0.2283999229198439,0.0420262005965586,-0.1508866271000022,-0.1659919028340081,0.37245191976639547,0.7449038395327909,baseline
